#z i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter SDensitySFR  SDensityOFR SDensityCAR MetallicityCold MetallicityStar MassProfStar MassStar MassBin RadiusIso
1.5 124 8.15387 0.0564579 0 0 0.0564579 8.53815 0 0 2.06335e+09 0.000253198 0 1.15808e+08 1.15808e+08 11.25 9.12544
1.5 125 8.53815 0.0345736 0 0 0.0345736 8.94054 0 0 1.31433e+09 0.000254728 0 1.15808e+08 1.15808e+08 11.25 9.55551
1.5 126 8.94054 0.0207261 0 0 0.0207261 9.36189 0 0 8.19609e+08 0.000256219 0 1.15808e+08 1.15808e+08 11.25 10.0058
1.5 127 9.36189 0.012151 0 0 0.012151 9.80311 0 0 4.99853e+08 0.000257671 0 1.15808e+08 1.15808e+08 11.25 10.4774
1.5 128 9.80311 0.00695948 0 0 0.00695948 10.2651 0 0 2.97821e+08 0.000259084 0 1.15808e+08 1.15808e+08 11.25 10.9712
1.5 129 10.2651 0.00388988 0 0 0.00388988 10.7489 0 0 1.73169e+08 0.000260458 0 1.15808e+08 1.15808e+08 11.25 11.4883
1.5 130 10.7489 0.00211931 0 0 0.00211931 11.2555 0 0 9.81495e+07 0.000261794 0 1.15808e+08 1.15808e+08 11.25 12.0297
1.5 131 11.2555 0.00112417 0 0 0.00112417 11.7859 0 0 5.41607e+07 0.000263091 0 1.15808e+08 1.15808e+08 11.25 12.5966
1.5 132 11.7859 0.000579836 0 0 0.000579836 12.3414 0 0 2.90611e+07 0.000264351 0 1.15808e+08 1.15808e+08 11.25 13.1903
1.5 133 12.3414 0.000290431 0 0 0.000290431 12.923 0 0 1.51425e+07 0.000265573 0 1.15808e+08 1.15808e+08 11.25 13.8119
1.5 134 12.923 0.000141075 0 0 0.000141075 13.5321 0 0 7.65136e+06 0.000266758 0 1.15808e+08 1.15808e+08 11.25 14.4629
1.5 135 13.5321 6.63586e-05 0 0 6.63586e-05 14.1698 0 0 3.74377e+06 0.000267906 0 1.15808e+08 1.15808e+08 11.25 15.1445
1.5 136 14.1698 3.0181e-05 0 0 3.0181e-05 14.8376 0 0 1.77113e+06 0.000269018 0 1.15808e+08 1.15808e+08 11.25 15.8582
1.5 137 14.8376 1.32517e-05 0 0 1.32517e-05 15.5369 0 0 808855 0.000270094 0 1.15808e+08 1.15808e+08 11.25 16.6056
1.5 138 15.5369 5.60783e-06 0 0 5.60783e-06 16.2691 0 0 356000 0.000271135 0 1.15808e+08 1.15808e+08 11.25 17.3882
1.5 139 16.2691 2.28323e-06 0 0 2.28323e-06 17.0358 0 0 150741 0.000272141 0 1.15808e+08 1.15808e+08 11.25 18.2077
1.5 140 17.0358 8.9279e-07 0 0 8.9279e-07 17.8387 0 0 61294.9 0.000273114 0 1.15808e+08 1.15808e+08 11.25 19.0658
1.5 141 17.8387 3.34632e-07 0 0 3.34632e-07 18.6794 0 0 23889 0.000274053 0 1.15808e+08 1.15808e+08 11.25 19.9643
1.5 142 18.6794 1.19989e-07 0 0 1.19989e-07 19.5598 0 0 8906.08 0.000274959 0 1.15808e+08 1.15808e+08 11.25 20.9052
1.5 143 19.5598 4.1074e-08 0 0 4.1074e-08 20.4816 0 0 3169.42 0.000275833 0 1.15808e+08 1.15808e+08 11.25 21.8904
1.5 144 20.4816 1.33935e-08 0 0 1.33935e-08 21.4469 0 0 1074.3 0.000276676 0 1.15808e+08 1.15808e+08 11.25 22.9221
1.5 145 21.4469 4.15083e-09 0 0 4.15083e-09 22.4576 0 0 346.041 0.000277487 0 1.15808e+08 1.15808e+08 11.25 24.0024
1.5 146 22.4576 1.21968e-09 0 0 1.21968e-09 23.516 0 0 105.668 0.000278269 0 1.15808e+08 1.15808e+08 11.25 25.1336
1.5 147 23.516 3.38954e-10 0 0 3.38954e-10 24.6243 0 0 30.5126 0.000279021 0 1.15808e+08 1.15808e+08 11.25 26.3181
1.5 148 24.6243 8.88547e-11 0 0 8.88547e-11 25.7848 0 0 8.30979 0.000279744 0 1.15808e+08 1.15808e+08 11.25 27.5584
1.5 149 25.7848 2.19114e-11 0 0 2.19114e-11 27 0 0 2.12853 0.000280439 0 1.15808e+08 1.15808e+08 11.25 28.8572
1.5 150 27 5.06828e-12 0 0 5.06828e-12 28.2725 0 0 0.511318 0.000281106 0 1.15808e+08 1.15808e+08 11.25 30.2172
1.5 151 28.2725 1.09633e-12 0 0 1.09633e-12 29.6049 0 0 0.114845 0.000281747 0 1.15808e+08 1.15808e+08 11.25 31.6413
1.5 152 29.6049 2.21077e-13 0 0 2.21077e-13 31.0001 0 0 0.0240418 0.000282361 0 1.15808e+08 1.15808e+08 11.25 33.1325
1.5 153 31.0001 4.1422e-14 0 0 4.1422e-14 32.4611 0 0 0.00467534 0.00028295 0 1.15808e+08 1.15808e+08 11.25 34.694
1.5 154 32.4611 7.1862e-15 0 0 7.1862e-15 33.991 0 0 0.000841677 0.000283514 0 1.15808e+08 1.15808e+08 11.25 36.329
1.5 155 33.991 1.1502e-15 0 0 1.1502e-15 35.5929 0 0 0.00013976 0.000284053 0 1.15808e+08 1.15808e+08 11.25 38.0412
1.5 156 35.5929 1.69202e-16 0 0 1.69202e-16 37.2704 0 0 2.1324e-05 0.000284569 0 1.15808e+08 1.15808e+08 11.25 39.834
1.5 157 37.2704 2.27861e-17 0 0 2.27861e-17 39.0269 0 0 2.97766e-06 0.000285062 0 1.15808e+08 1.15808e+08 11.25 41.7113
1.5 158 39.0269 2.7974e-18 0 0 2.7974e-18 40.8662 0 0 3.78955e-07 0.000285533 0 1.15808e+08 1.15808e+08 11.25 43.6771
1.5 159 40.8662 3.11723e-19 0 0 3.11723e-19 42.7921 0 0 4.37628e-08 0.000285982 0 1.15808e+08 1.15808e+08 11.25 45.7356
1.5 160 42.7921 3.13853e-20 0 0 3.13853e-20 44.8088 0 0 4.56501e-09 0.00028641 0 1.15808e+08 1.15808e+08 11.25 47.891
1.5 161 44.8088 2.84153e-21 0 0 2.84153e-21 46.9206 0 0 4.28068e-10 0.000286818 0 1.15808e+08 1.15808e+08 11.25 50.148
1.5 162 46.9206 2.30181e-22 0 0 2.30181e-22 49.1319 0 0 3.59037e-11 0.000287205 0 1.15808e+08 1.15808e+08 11.25 52.5114
1.5 163 49.1319 1.65959e-23 0 0 1.65959e-23 51.4474 0 0 2.67941e-12 0.000287574 0 1.15808e+08 1.15808e+08 11.25 54.9862
1.5 164 51.4474 1.05916e-24 0 0 1.05916e-24 53.8721 0 0 1.76937e-13 0.000287924 0 1.15808e+08 1.15808e+08 11.25 57.5777
1.5 165 53.8721 5.9491e-26 0 0 5.9491e-26 56.411 0 0 1.02796e-14 0.000288256 0 1.15808e+08 1.15808e+08 11.25 60.2912
1.5 166 56.411 2.92317e-27 0 0 2.92317e-27 59.0696 0 0 5.22266e-16 0.000288571 0 1.15808e+08 1.15808e+08 11.25 63.1326
1.5 167 59.0696 1.24862e-28 0 0 1.24862e-28 61.8534 0 0 2.30578e-17 0.000288869 0 1.15808e+08 1.15808e+08 11.25 66.108
1.5 168 61.8534 4.60589e-30 0 0 4.60589e-30 64.7685 0 0 8.78783e-19 0.000289151 0 1.15808e+08 1.15808e+08 11.25 69.2236
1.5 169 64.7685 1.45712e-31 0 0 1.45712e-31 67.8209 0 0 2.87126e-20 0.000289417 0 1.15808e+08 1.15808e+08 11.25 72.486
1.5 170 67.8209 3.92492e-33 0 0 3.92492e-33 71.0172 0 0 7.98436e-22 0.000289668 0 1.15808e+08 1.15808e+08 11.25 75.9021
1.5 171 71.0172 8.93356e-35 0 0 8.93356e-35 74.3642 0 0 1.87536e-23 0.000289904 0 1.15808e+08 1.15808e+08 11.25 79.4793
1.5 172 74.3642 1.70461e-36 0 0 1.70461e-36 77.8689 0 0 3.69102e-25 0.000290127 0 1.15808e+08 1.15808e+08 11.25 83.225
1.5 173 77.8689 2.70409e-38 0 0 2.70409e-38 81.5387 0 0 6.03687e-27 0.000290336 0 1.15808e+08 1.15808e+08 11.25 87.1473
1.5 174 81.5387 3.53531e-40 0 0 3.53531e-40 85.3815 0 0 8.13373e-29 0.000290531 0 1.15808e+08 1.15808e+08 11.25 91.2544
1.5 175 85.3815 3.77469e-42 0 0 3.77469e-42 89.4054 0 0 8.94566e-31 0.000290715 0 1.15808e+08 1.15808e+08 11.25 95.5551
1.5 176 89.4054 3.26011e-44 0 0 3.26011e-44 93.6189 0 0 7.95473e-33 0.000290886 0 1.15808e+08 1.15808e+08 11.25 100.058
1.5 177 93.6189 2.25495e-46 0 0 2.25495e-46 98.0311 0 0 5.66211e-35 0.000291046 0 1.15808e+08 1.15808e+08 11.25 104.774
1.5 178 98.0311 1.23607e-48 0 0 1.23607e-48 102.651 0 0 3.19239e-37 0.000291194 0 1.15808e+08 1.15808e+08 11.25 109.712
1.5 179 102.651 5.31113e-51 0 0 5.31113e-51 107.489 0 0 1.41016e-39 0.000291332 0 1.15808e+08 1.15808e+08 11.25 114.883
1.5 180 107.489 1.76838e-53 0 0 1.76838e-53 112.555 0 0 4.82436e-42 0.00029146 0 1.15808e+08 1.15808e+08 11.25 120.297
1.5 181 112.555 4.50803e-56 0 0 4.50803e-56 117.859 0 0 1.26299e-44 0.000291578 0 1.15808e+08 1.15808e+08 11.25 125.966
1.5 182 117.859 8.68852e-59 0 0 8.68852e-59 123.414 0 0 2.49846e-47 0.000291687 0 1.15808e+08 1.15808e+08 11.25 131.903
1.5 183 123.414 1.24946e-61 0 0 1.24946e-61 129.23 0 0 3.68572e-50 0.000291787 0 1.15808e+08 1.15808e+08 11.25 138.119
1.5 184 129.23 1.32226e-64 0 0 1.32226e-64 135.321 0 0 3.99894e-53 0.000291878 0 1.15808e+08 1.15808e+08 11.25 144.629
1.5 185 135.321 1.01494e-67 0 0 1.01494e-67 141.698 0 0 3.14521e-56 0.000291962 0 1.15808e+08 1.15808e+08 11.25 151.445
1.5 186 141.698 5.56569e-71 0 0 5.56569e-71 148.376 0 0 1.76626e-59 0.000292037 0 1.15808e+08 1.15808e+08 11.25 158.582
1.5 187 148.376 2.14613e-74 0 0 2.14613e-74 155.369 0 0 6.9705e-63 0.000292106 0 1.15808e+08 1.15808e+08 11.25 166.056
1.5 188 155.369 5.72317e-78 0 0 5.72317e-78 162.691 0 0 1.90133e-66 0.000292167 0 1.15808e+08 1.15808e+08 11.25 173.882
1.5 189 162.691 1.0373e-81 0 0 1.0373e-81 170.358 0 0 3.52269e-70 0.000292222 0 1.15808e+08 1.15808e+08 11.25 182.077
1.5 190 170.358 1.25471e-85 0 0 1.25471e-85 178.387 0 0 4.35311e-74 0.000292271 0 1.15808e+08 1.15808e+08 11.25 190.658
1.5 191 178.387 9.93724e-90 0 0 9.93724e-90 186.794 0 0 3.52e-78 0.000292314 0 1.15808e+08 1.15808e+08 11.25 199.643
1.5 192 186.794 5.05122e-94 0 0 5.05122e-94 195.598 0 0 1.82568e-82 0.000292351 0 1.15808e+08 1.15808e+08 11.25 209.052
1.5 193 195.598 1.61378e-98 0 0 1.61378e-98 204.816 0 0 5.94776e-87 0.000292384 0 1.15808e+08 1.15808e+08 11.25 218.904
1.5 194 204.816 3.17028e-103 0 0 3.17028e-103 214.469 0 0 1.19073e-91 0.000292412 0 1.15808e+08 1.15808e+08 11.25 229.221
1.5 195 214.469 3.74271e-108 0 0 3.74271e-108 224.576 0 0 1.43166e-96 0.000292435 0 1.15808e+08 1.15808e+08 11.25 240.024
1.5 196 224.576 2.59225e-113 0 0 2.59225e-113 235.16 0 0 1.00924e-101 0.000292455 0 1.15808e+08 1.15808e+08 11.25 251.336
1.5 197 235.16 1.02717e-118 0 0 1.02717e-118 246.243 0 0 4.06768e-107 0.00029247 0 1.15808e+08 1.15808e+08 11.25 263.181
1.5 198 246.243 2.26798e-124 0 0 2.26798e-124 257.848 0 0 9.12978e-113 0.000292483 0 1.15808e+08 1.15808e+08 11.25 275.584
1.5 199 257.848 2.71448e-130 0 0 2.71448e-130 270 0 0 1.11007e-118 0.000292492 0 1.15808e+08 1.15808e+08 11.25 288.572
1 0 0.027 66.6038 98.5281 38.9144 27.6894 0.0282725 6.13581e+14 3.35914e+13 3.61986e+13 0.000846883 0.000417612 21770.4 2.19327e+08 11.25 0.0224921
1 1 0.0282725 66.5461 98.0912 38.8602 27.6859 0.0296049 6.12898e+14 3.3554e+13 3.61584e+13 0.000846887 0.000418297 45535.4 2.19327e+08 11.25 0.0235521
1 2 0.0296049 66.4858 97.6382 38.8034 27.6824 0.0310001 6.12184e+14 3.3515e+13 3.61163e+13 0.000846891 0.000419009 71472.7 2.19327e+08 11.25 0.0246621
1 3 0.0310001 66.4227 97.1685 38.7441 27.6786 0.0324611 6.11438e+14 3.34741e+13 3.60723e+13 0.000846895 0.000419748 99775.7 2.19327e+08 11.25 0.0258244
1 4 0.0324611 66.3568 96.682 38.6821 27.6747 0.033991 6.10657e+14 3.34313e+13 3.60263e+13 0.000846899 0.000420515 130654 2.19327e+08 11.25 0.0270414
1 5 0.033991 66.2879 96.1779 38.6173 27.6706 0.0355929 6.09841e+14 3.33866e+13 3.59781e+13 0.000846903 0.000421311 164335 2.19327e+08 11.25 0.0283159
1 6 0.0355929 66.2158 95.6561 38.5495 27.6663 0.0372704 6.08987e+14 3.33399e+13 3.59278e+13 0.000846908 0.000422135 201065 2.19327e+08 11.25 0.0296503
1 7 0.0372704 66.1405 95.1158 38.4787 27.6618 0.0390269 6.08094e+14 3.3291e+13 3.58752e+13 0.000846913 0.00042299 241111 2.19327e+08 11.25 0.0310477
1 8 0.0390269 66.0618 94.5569 38.4047 27.6571 0.0408662 6.07161e+14 3.32399e+13 3.58201e+13 0.000846918 0.000423877 284762 2.19327e+08 11.25 0.032511
1 9 0.0408662 65.9796 93.9789 38.3274 27.6521 0.0427921 6.06185e+14 3.31865e+13 3.57626e+13 0.000846923 0.000424795 332333 2.19327e+08 11.25 0.0340431
1 10 0.0427921 65.8936 93.3814 38.2466 27.647 0.0448088 6.05165e+14 3.31307e+13 3.57025e+13 0.000846929 0.000425746 384161 2.19327e+08 11.25 0.0356476
1 11 0.0448088 65.8038 92.7641 38.1622 27.6416 0.0469206 6.04098e+14 3.30723e+13 3.56396e+13 0.000846935 0.000426731 440614 2.19327e+08 11.25 0.0373276
1 12 0.0469206 65.71 92.1263 38.0741 27.6359 0.0491319 6.02984e+14 3.30112e+13 3.55739e+13 0.000846941 0.000427751 502088 2.19327e+08 11.25 0.0390868
1 13 0.0491319 65.612 91.4681 37.982 27.6299 0.0514474 6.01819e+14 3.29475e+13 3.55052e+13 0.000846947 0.000428805 569011 2.19327e+08 11.25 0.0409289
1 14 0.0514474 65.5096 90.7889 37.8859 27.6237 0.0538721 6.00601e+14 3.28808e+13 3.54335e+13 0.000846954 0.000429896 641846 2.19327e+08 11.25 0.0428578
1 15 0.0538721 65.4026 90.0885 37.7854 27.6172 0.056411 5.99329e+14 3.28112e+13 3.53585e+13 0.000846961 0.000431023 721091 2.19327e+08 11.25 0.0448776
1 16 0.056411 65.291 89.3663 37.6806 27.6104 0.0590696 5.97999e+14 3.27384e+13 3.52801e+13 0.000846969 0.000432189 807286 2.19327e+08 11.25 0.0469926
1 17 0.0590696 65.1744 88.6224 37.5712 27.6032 0.0618534 5.96611e+14 3.26624e+13 3.51982e+13 0.000846977 0.000433392 901010 2.19327e+08 11.25 0.0492073
1 18 0.0618534 65.0527 87.8565 37.457 27.5957 0.0647685 5.9516e+14 3.25829e+13 3.51127e+13 0.000846985 0.000434635 1.00289e+06 2.19327e+08 11.25 0.0515264
1 19 0.0647685 64.9256 87.068 37.3377 27.5879 0.0678209 5.93645e+14 3.25e+13 3.50234e+13 0.000846994 0.000435918 1.11359e+06 2.19327e+08 11.25 0.0539548
1 20 0.0678209 64.793 86.257 37.2134 27.5797 0.0710172 5.92062e+14 3.24133e+13 3.49301e+13 0.000847003 0.000437243 1.23385e+06 2.19327e+08 11.25 0.0564976
1 21 0.0710172 64.6546 85.4234 37.0836 27.5711 0.0743642 5.90409e+14 3.23228e+13 3.48327e+13 0.000847013 0.000438608 1.36443e+06 2.19327e+08 11.25 0.0591602
1 22 0.0743642 64.5103 84.5669 36.9482 27.5621 0.0778689 5.88683e+14 3.22284e+13 3.47309e+13 0.000847023 0.000440015 1.50617e+06 2.19327e+08 11.25 0.0619483
1 23 0.0778689 64.3596 83.6874 36.807 27.5526 0.0815387 5.86882e+14 3.21297e+13 3.46247e+13 0.000847034 0.000441465 1.65998e+06 2.19327e+08 11.25 0.0648679
1 24 0.0815387 64.2025 82.785 36.6598 27.5427 0.0853815 5.85001e+14 3.20268e+13 3.45139e+13 0.000847045 0.000442958 1.8268e+06 2.19327e+08 11.25 0.067925
1 25 0.0853815 64.0387 81.8593 36.5063 27.5324 0.0894054 5.83038e+14 3.19193e+13 3.43982e+13 0.000847057 0.000444496 2.00767e+06 2.19327e+08 11.25 0.0711262
1 26 0.0894054 63.8679 80.9106 36.3464 27.5215 0.0936189 5.8099e+14 3.18072e+13 3.42774e+13 0.00084707 0.000446078 2.2037e+06 2.19327e+08 11.25 0.0744783
1 27 0.0936189 63.6899 79.939 36.1797 27.5102 0.0980311 5.78853e+14 3.16902e+13 3.41514e+13 0.000847083 0.000447705 2.41606e+06 2.19327e+08 11.25 0.0779883
1 28 0.0980311 63.5043 78.9442 36.006 27.4983 0.102651 5.76624e+14 3.15681e+13 3.402e+13 0.000847097 0.000449378 2.646e+06 2.19327e+08 11.25 0.0816638
1 29 0.102651 63.3109 77.9268 35.8251 27.4858 0.107489 5.74299e+14 3.14408e+13 3.38829e+13 0.000847111 0.000451096 2.89488e+06 2.19327e+08 11.25 0.0855125
1 30 0.107489 63.1095 76.8867 35.6368 27.4727 0.112555 5.71874e+14 3.13081e+13 3.374e+13 0.000847127 0.000452861 3.16414e+06 2.19327e+08 11.25 0.0895426
1 31 0.112555 62.8997 75.8242 35.4407 27.4591 0.117859 5.69346e+14 3.11697e+13 3.3591e+13 0.000847143 0.000454673 3.45528e+06 2.19327e+08 11.25 0.0937626
1 32 0.117859 62.6813 74.7392 35.2366 27.4447 0.123414 5.66711e+14 3.10254e+13 3.34356e+13 0.00084716 0.000456533 3.76995e+06 2.19327e+08 11.25 0.0981815
1 33 0.123414 62.4539 73.6327 35.0242 27.4297 0.12923 5.63964e+14 3.08751e+13 3.32737e+13 0.000847178 0.000458439 4.10987e+06 2.19327e+08 11.25 0.102809
1 34 0.12923 62.2173 72.5045 34.8033 27.414 0.135321 5.61103e+14 3.07184e+13 3.3105e+13 0.000847198 0.000460394 4.47688e+06 2.19327e+08 11.25 0.107654
1 35 0.135321 61.9712 71.3552 34.5736 27.3976 0.141698 5.58122e+14 3.05552e+13 3.29293e+13 0.000847218 0.000462397 4.87291e+06 2.19327e+08 11.25 0.112727
1 36 0.141698 61.7152 70.1851 34.3348 27.3803 0.148376 5.55018e+14 3.03853e+13 3.27463e+13 0.000847239 0.00046445 5.30003e+06 2.19327e+08 11.25 0.11804
1 37 0.148376 61.449 68.9952 34.0867 27.3623 0.155369 5.51785e+14 3.02083e+13 3.25558e+13 0.000847261 0.000466549 5.76042e+06 2.19327e+08 11.25 0.123603
1 38 0.155369 61.1723 67.7854 33.829 27.3434 0.162691 5.48421e+14 3.00241e+13 3.23574e+13 0.000847285 0.000468698 6.25638e+06 2.19327e+08 11.25 0.129428
1 39 0.162691 60.8849 66.5568 33.5613 27.3235 0.170358 5.4492e+14 2.98325e+13 3.2151e+13 0.00084731 0.000470896 6.79033e+06 2.19327e+08 11.25 0.135528
1 40 0.170358 60.5863 65.31 33.2835 27.3028 0.178387 5.41278e+14 2.96331e+13 3.19363e+13 0.000847336 0.000473141 7.36482e+06 2.19327e+08 11.25 0.141915
1 41 0.178387 60.2763 64.0454 32.9952 27.2811 0.186794 5.37491e+14 2.94257e+13 3.17131e+13 0.000847364 0.000475438 7.98255e+06 2.19327e+08 11.25 0.148604
1 42 0.186794 59.9546 62.7644 32.6962 27.2583 0.195598 5.33553e+14 2.92102e+13 3.14809e+13 0.000847394 0.000477781 8.64632e+06 2.19327e+08 11.25 0.155607
1 43 0.195598 59.6208 61.4672 32.3863 27.2345 0.204816 5.29461e+14 2.89861e+13 3.12397e+13 0.000847425 0.000480173 9.35909e+06 2.19327e+08 11.25 0.162941
1 44 0.204816 59.2747 60.1552 32.0652 27.2095 0.214469 5.25209e+14 2.87534e+13 3.0989e+13 0.000847458 0.000482613 1.01239e+07 2.19327e+08 11.25 0.17062
1 45 0.214469 58.9159 58.8292 31.7325 27.1834 0.224576 5.20793e+14 2.85116e+13 3.07287e+13 0.000847492 0.000485102 1.09441e+07 2.19327e+08 11.25 0.178661
1 46 0.224576 58.5442 57.49 31.3882 27.156 0.23516 5.1621e+14 2.82607e+13 3.04585e+13 0.000847529 0.000487637 1.18229e+07 2.19327e+08 11.25 0.187081
1 47 0.23516 58.1594 56.1388 31.032 27.1274 0.246243 5.11453e+14 2.80003e+13 3.01781e+13 0.000847567 0.00049022 1.27639e+07 2.19327e+08 11.25 0.195898
1 48 0.246243 57.761 54.7771 30.6636 27.0974 0.257848 5.06519e+14 2.77301e+13 2.98873e+13 0.000847608 0.000492848 1.37706e+07 2.19327e+08 11.25 0.20513
1 49 0.257848 57.3489 53.4055 30.2829 27.066 0.27 5.01403e+14 2.74501e+13 2.95857e+13 0.000847652 0.000495522 1.48468e+07 2.19327e+08 11.25 0.214798
1 50 0.27 56.9229 52.0252 29.8898 27.0331 0.282725 4.96102e+14 2.71598e+13 2.92732e+13 0.000847697 0.000498243 1.59963e+07 2.19327e+08 11.25 0.224921
1 51 0.282725 56.4826 50.6379 29.484 26.9987 0.296049 4.90611e+14 2.68592e+13 2.89495e+13 0.000847746 0.000501006 1.72232e+07 2.19327e+08 11.25 0.235521
1 52 0.296049 56.028 49.2446 29.0654 26.9626 0.310001 4.84925e+14 2.6548e+13 2.86144e+13 0.000847797 0.000503813 1.85313e+07 2.19327e+08 11.25 0.246621
1 53 0.310001 55.5588 47.8462 28.6339 26.9249 0.324611 4.79043e+14 2.62259e+13 2.82676e+13 0.00084785 0.000506663 1.9925e+07 2.19327e+08 11.25 0.258244
1 54 0.324611 55.075 46.4449 28.1895 26.8855 0.33991 4.72959e+14 2.58929e+13 2.7909e+13 0.000847907 0.000509554 2.14083e+07 2.19327e+08 11.25 0.270414
1 55 0.33991 54.5763 45.0423 27.7321 26.8442 0.355929 4.66672e+14 2.55487e+13 2.75384e+13 0.000847968 0.000512483 2.29857e+07 2.19327e+08 11.25 0.283159
1 56 0.355929 54.0627 43.6392 27.2617 26.801 0.372704 4.60177e+14 2.51931e+13 2.71556e+13 0.000848031 0.000515449 2.46613e+07 2.19327e+08 11.25 0.296503
1 57 0.372704 53.5342 42.2376 26.7783 26.7559 0.390269 4.53473e+14 2.48261e+13 2.67604e+13 0.000848098 0.000518451 2.64396e+07 2.19327e+08 11.25 0.310477
1 58 0.390269 52.9907 40.8377 26.2821 26.7086 0.408662 4.46558e+14 2.44475e+13 2.63528e+13 0.000848169 0.000521492 2.83249e+07 2.19327e+08 11.25 0.32511
1 59 0.408662 52.4322 39.442 25.773 26.6592 0.427921 4.39429e+14 2.40572e+13 2.59326e+13 0.000848244 0.000524558 3.03214e+07 2.19327e+08 11.25 0.340431
1 60 0.427921 51.8589 38.051 25.2513 26.6076 0.448088 4.32086e+14 2.36552e+13 2.54998e+13 0.000848323 0.000527658 3.24333e+07 2.19327e+08 11.25 0.356476
1 61 0.448088 51.2709 36.6675 24.7172 26.5537 0.469206 4.24528e+14 2.32414e+13 2.50543e+13 0.000848406 0.000530788 3.46647e+07 2.19327e+08 11.25 0.373276
1 62 0.469206 50.6683 35.2927 24.171 26.4974 0.491319 4.16755e+14 2.28159e+13 2.45962e+13 0.000848493 0.00053395 3.70197e+07 2.19327e+08 11.25 0.390868
1 63 0.491319 50.0514 33.926 23.6129 26.4385 0.514474 4.08767e+14 2.23786e+13 2.41255e+13 0.000848585 0.000537147 3.95019e+07 2.19327e+08 11.25 0.409289
1 64 0.514474 49.4204 32.5547 23.0433 26.3771 0.538721 4.00567e+14 2.19297e+13 2.36422e+13 0.000848683 0.000540388 4.21136e+07 2.19327e+08 11.25 0.428578
1 65 0.538721 48.7758 31.1907 22.4628 26.313 0.56411 3.92156e+14 2.14692e+13 2.31466e+13 0.000848784 0.00054366 4.48573e+07 2.19327e+08 11.25 0.448776
1 66 0.56411 48.1179 29.8419 21.8717 26.2461 0.590696 3.83537e+14 2.09973e+13 2.26387e+13 0.000848892 0.000546947 4.77356e+07 2.19327e+08 11.25 0.469926
1 67 0.590696 47.4472 28.5108 21.2707 26.1764 0.618534 3.74714e+14 2.05143e+13 2.21188e+13 0.000849004 0.000550244 5.07508e+07 2.19327e+08 11.25 0.492073
1 68 0.618534 46.7642 27.199 20.6604 26.1038 0.647685 3.65692e+14 2.00204e+13 2.15872e+13 0.000849121 0.000553548 5.39047e+07 2.19327e+08 11.25 0.515264
1 69 0.647685 46.0697 25.9083 20.0415 26.0282 0.678209 3.56477e+14 1.95158e+13 2.10443e+13 0.000849245 0.00055685 5.71989e+07 2.19327e+08 11.25 0.539548
1 70 0.678209 45.3642 24.6405 19.4148 25.9494 0.710172 3.47075e+14 1.90011e+13 2.04903e+13 0.000849373 0.000560149 6.06341e+07 2.19327e+08 11.25 0.564976
1 71 0.710172 44.6486 23.3965 18.781 25.8676 0.743642 3.37494e+14 1.84766e+13 1.99259e+13 0.000849507 0.000563449 6.42106e+07 2.19327e+08 11.25 0.591602
1 72 0.743642 43.9238 22.1786 18.1413 25.7825 0.778689 3.27744e+14 1.79428e+13 1.93516e+13 0.000849646 0.000566734 6.7928e+07 2.19327e+08 11.25 0.619483
1 73 0.778689 43.1906 20.9877 17.4964 25.6941 0.815387 3.17835e+14 1.74003e+13 1.87679e+13 0.00084979 0.000570004 7.17852e+07 2.19327e+08 11.25 0.648679
1 74 0.815387 42.45 19.8248 16.8475 25.6025 0.853815 3.07778e+14 1.68498e+13 1.81756e+13 0.000849939 0.000573258 7.57802e+07 2.19327e+08 11.25 0.67925
1 75 0.853815 41.7033 18.6916 16.1958 25.5075 0.894054 2.97587e+14 1.62918e+13 1.75754e+13 0.000850093 0.000576486 7.99102e+07 2.19327e+08 11.25 0.711262
1 76 0.894054 40.9514 17.5892 15.5422 25.4092 0.936189 2.87275e+14 1.57273e+13 1.69681e+13 0.000850251 0.000579684 8.41716e+07 2.19327e+08 11.25 0.744783
1 77 0.936189 40.1958 16.5182 14.8882 25.3075 0.980311 2.76858e+14 1.5157e+13 1.63547e+13 0.000850412 0.000582848 8.85597e+07 2.19327e+08 11.25 0.779883
1 78 0.980311 39.4376 15.4803 14.235 25.2026 1.02651 2.66353e+14 1.45819e+13 1.57361e+13 0.000850575 0.000585971 9.30687e+07 2.19327e+08 11.25 0.816638
1 79 1.02651 38.6783 14.4759 13.5839 25.0944 1.07489 2.55778e+14 1.40029e+13 1.51135e+13 0.00085074 0.000589044 9.7692e+07 2.19327e+08 11.25 0.855125
1 80 1.07489 37.9193 13.5058 12.9364 24.983 1.12555 2.45151e+14 1.34212e+13 1.44878e+13 0.000850905 0.000592058 1.02422e+08 2.19327e+08 11.25 0.895426
1 81 1.12555 37.1622 12.571 12.2937 24.8685 1.17859 2.34495e+14 1.28378e+13 1.38605e+13 0.000851068 0.000595011 1.07249e+08 2.19327e+08 11.25 0.937626
1 82 1.17859 36.4085 11.6719 11.6574 24.7511 1.23414 2.2383e+14 1.22539e+13 1.32326e+13 0.000851227 0.00059789 1.12163e+08 2.19327e+08 11.25 0.981815
1 83 1.23414 35.6599 10.8092 11.0288 24.631 1.2923 2.13179e+14 1.16708e+13 1.26057e+13 0.000851379 0.000600685 1.17153e+08 2.19327e+08 11.25 1.02809
