#z i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter SDensitySFR  MetallicityCold MetallicityStar MassProfStar MassStar MassBin RadiusIso
2.5 66 0.56411 0.827412 0 0 0.827412 0.590696 0 0 0 0 0 10.25 18.6159
2.5 67 0.590696 0.723628 0 0 0.723628 0.618534 0 0 0 0 0 10.25 19.4933
2.5 68 0.618534 0.629161 0 0 0.629161 0.647685 0 0 0 0 0 10.25 20.412
2.5 69 0.647685 0.543698 0 0 0.543698 0.678209 0 0 0 0 0 10.25 21.374
2.5 70 0.678209 0.466868 0 0 0.466868 0.710172 0 0 0 0 0 10.25 22.3813
2.5 71 0.710172 0.398254 0 0 0.398254 0.743642 0 0 0 0 0 10.25 23.4361
2.5 72 0.743642 0.337395 0 0 0.337395 0.778689 0 0 0 0 0 10.25 24.5406
2.5 73 0.778689 0.283799 0 0 0.283799 0.815387 0 0 0 0 0 10.25 25.6971
2.5 74 0.815387 0.236948 0 0 0.236948 0.853815 0 0 0 0 0 10.25 26.9082
2.5 75 0.853815 0.196306 0 0 0.196306 0.894054 0 0 0 0 0 10.25 28.1764
2.5 76 0.894054 0.161331 0 0 0.161331 0.936189 0 0 0 0 0 10.25 29.5043
2.5 77 0.936189 0.131483 0 0 0.131483 0.980311 0 0 0 0 0 10.25 30.8948
2.5 78 0.980311 0.106229 0 0 0.106229 1.02651 0 0 0 0 0 10.25 32.3508
2.5 79 1.02651 0.0850529 0 0 0.0850529 1.07489 0 0 0 0 0 10.25 33.8754
2.5 80 1.07489 0.0674605 0 0 0.0674605 1.12555 0 0 0 0 0 10.25 35.4719
2.5 81 1.12555 0.0529863 0 0 0.0529863 1.17859 0 0 0 0 0 10.25 37.1437
2.5 82 1.17859 0.0411967 0 0 0.0411967 1.23414 0 0 0 0 0 10.25 38.8942
2.5 83 1.23414 0.0316935 0 0 0.0316935 1.2923 0 0 0 0 0 10.25 40.7272
2.5 84 1.2923 0.024116 0 0 0.024116 1.35321 0 0 0 0 0 10.25 42.6466
2.5 85 1.35321 0.0181416 0 0 0.0181416 1.41698 0 0 0 0 0 10.25 44.6565
2.5 86 1.41698 0.0134859 0 0 0.0134859 1.48376 0 0 0 0 0 10.25 46.7611
2.5 87 1.48376 0.00990187 0 0 0.00990187 1.55369 0 0 0 0 0 10.25 48.9649
2.5 88 1.55369 0.00717739 0 0 0.00717739 1.62691 0 0 0 0 0 10.25 51.2725
2.5 89 1.62691 0.00513337 0 0 0.00513337 1.70358 0 0 0 0 0 10.25 53.6889
2.5 90 1.70358 0.00362068 0 0 0.00362068 1.78387 0 0 0 0 0 10.25 56.2192
2.5 91 1.78387 0.00251699 0 0 0.00251699 1.86794 0 0 0 0 0 10.25 58.8688
2.5 92 1.86794 0.00172354 0 0 0.00172354 1.95598 0 0 0 0 0 10.25 61.6432
2.5 93 1.95598 0.00116181 0 0 0.00116181 2.04816 0 0 0 0 0 10.25 64.5483
2.5 94 2.04816 0.000770456 0 0 0.000770456 2.14469 0 0 0 0 0 10.25 67.5904
2.5 95 2.14469 0.000502297 0 0 0.000502297 2.24576 0 0 0 0 0 10.25 70.7758
2.5 96 2.24576 0.000321712 0 0 0.000321712 2.3516 0 0 0 0 0 10.25 74.1114
2.5 97 2.3516 0.000202277 0 0 0.000202277 2.46243 0 0 0 0 0 10.25 77.6041
2.5 98 2.46243 0.000124756 0 0 0.000124756 2.57848 0 0 0 0 0 10.25 81.2615
2.5 99 2.57848 7.54155e-05 0 0 7.54155e-05 2.7 0 0 0 0 0 10.25 85.0912
2.5 100 2.7 4.46455e-05 0 0 4.46455e-05 2.82725 0 0 0 0 0 10.25 89.1015
2.5 101 2.82725 2.586e-05 0 0 2.586e-05 2.96049 0 0 0 0 0 10.25 93.3007
2.5 102 2.96049 1.46424e-05 0 0 1.46424e-05 3.10001 0 0 0 0 0 10.25 97.6978
2.5 103 3.10001 8.09672e-06 0 0 8.09672e-06 3.24611 0 0 0 0 0 10.25 102.302
2.5 104 3.24611 4.36799e-06 0 0 4.36799e-06 3.3991 0 0 0 0 0 10.25 107.124
2.5 105 3.3991 2.29653e-06 0 0 2.29653e-06 3.55929 0 0 0 0 0 10.25 112.172
2.5 106 3.55929 1.17545e-06 0 0 1.17545e-06 3.72704 0 0 0 0 0 10.25 117.459
2.5 107 3.72704 5.85024e-07 0 0 5.85024e-07 3.90269 0 0 0 0 0 10.25 122.994
2.5 108 3.90269 2.82788e-07 0 0 2.82788e-07 4.08662 0 0 0 0 0 10.25 128.791
2.5 109 4.08662 1.32592e-07 0 0 1.32592e-07 4.27921 0 0 0 0 0 10.25 134.861
2.5 110 4.27921 6.02245e-08 0 0 6.02245e-08 4.48088 0 0 0 0 0 10.25 141.216
2.5 111 4.48088 2.64624e-08 0 0 2.64624e-08 4.69206 0 0 0 0 0 10.25 147.872
2.5 112 4.69206 1.12321e-08 0 0 1.12321e-08 4.91319 0 0 0 0 0 10.25 154.841
2.5 113 4.91319 4.5985e-09 0 0 4.5985e-09 5.14474 0 0 0 0 0 10.25 162.138
2.5 114 5.14474 1.81305e-09 0 0 1.81305e-09 5.38721 0 0 0 0 0 10.25 169.779
2.5 115 5.38721 6.87271e-10 0 0 6.87271e-10 5.6411 0 0 0 0 0 10.25 177.781
2.5 116 5.6411 2.50048e-10 0 0 2.50048e-10 5.90696 0 0 0 0 0 10.25 186.159
2.5 117 5.90696 8.71592e-11 0 0 8.71592e-11 6.18534 0 0 0 0 0 10.25 194.933
2.5 118 6.18534 2.90523e-11 0 0 2.90523e-11 6.47685 0 0 0 0 0 10.25 204.12
2.5 119 6.47685 9.2421e-12 0 0 9.2421e-12 6.78209 0 0 0 0 0 10.25 213.74
2.5 120 6.78209 2.80018e-12 0 0 2.80018e-12 7.10172 0 0 0 0 0 10.25 223.813
2.5 121 7.10172 8.06288e-13 0 0 8.06288e-13 7.43642 0 0 0 0 0 10.25 234.361
2.5 122 7.43642 2.2014e-13 0 0 2.2014e-13 7.78689 0 0 0 0 0 10.25 245.406
2.5 123 7.78689 5.68566e-14 0 0 5.68566e-14 8.15387 0 0 0 0 0 10.25 256.971
2.5 124 8.15387 1.38565e-14 0 0 1.38565e-14 8.53815 0 0 0 0 0 10.25 269.082
2.5 125 8.53815 3.17821e-15 0 0 3.17821e-15 8.94054 0 0 0 0 0 10.25 281.764
2.5 126 8.94054 6.84176e-16 0 0 6.84176e-16 9.36189 0 0 0 0 0 10.25 295.043
2.5 127 9.36189 1.37832e-16 0 0 1.37832e-16 9.80311 0 0 0 0 0 10.25 308.948
2.5 128 9.80311 2.59064e-17 0 0 2.59064e-17 10.2651 0 0 0 0 0 10.25 323.508
2.5 129 10.2651 4.5283e-18 0 0 4.5283e-18 10.7489 0 0 0 0 0 10.25 338.754
2.5 130 10.7489 7.33601e-19 0 0 7.33601e-19 11.2555 0 0 0 0 0 10.25 354.719
2.5 131 11.2555 1.09755e-19 0 0 1.09755e-19 11.7859 0 0 0 0 0 10.25 371.437
2.5 132 11.7859 1.51072e-20 0 0 1.51072e-20 12.3414 0 0 0 0 0 10.25 388.942
2.5 133 12.3414 1.90549e-21 0 0 1.90549e-21 12.923 0 0 0 0 0 10.25 407.272
2.5 134 12.923 2.19315e-22 0 0 2.19315e-22 13.5321 0 0 0 0 0 10.25 426.466
2.5 135 13.5321 2.29319e-23 0 0 2.29319e-23 14.1698 0 0 0 0 0 10.25 446.565
2.5 136 14.1698 2.1682e-24 0 0 2.1682e-24 14.8376 0 0 0 0 0 10.25 467.611
2.5 137 14.8376 1.84468e-25 0 0 1.84468e-25 15.5369 0 0 0 0 0 10.25 489.649
2.5 138 15.5369 1.40497e-26 0 0 1.40497e-26 16.2691 0 0 0 0 0 10.25 512.725
2.5 139 16.2691 9.52801e-28 0 0 9.52801e-28 17.0358 0 0 0 0 0 10.25 536.889
2.5 140 17.0358 5.72098e-29 0 0 5.72098e-29 17.8387 0 0 0 0 0 10.25 562.192
2.5 141 17.8387 3.02348e-30 0 0 3.02348e-30 18.6794 0 0 0 0 0 10.25 588.688
2.5 142 18.6794 1.39775e-31 0 0 1.39775e-31 19.5598 0 0 0 0 0 10.25 616.432
2.5 143 19.5598 5.61613e-33 0 0 5.61613e-33 20.4816 0 0 0 0 0 10.25 645.483
2.5 144 20.4816 1.94805e-34 0 0 1.94805e-34 21.4469 0 0 0 0 0 10.25 675.904
2.5 145 21.4469 5.79248e-36 0 0 5.79248e-36 22.4576 0 0 0 0 0 10.25 707.758
2.5 146 22.4576 1.46567e-37 0 0 1.46567e-37 23.516 0 0 0 0 0 10.25 741.114
2.5 147 23.516 3.13174e-39 0 0 3.13174e-39 24.6243 0 0 0 0 0 10.25 776.041
2.5 148 24.6243 5.60569e-41 0 0 5.60569e-41 25.7848 0 0 0 0 0 10.25 812.615
2.5 149 25.7848 8.33547e-43 0 0 8.33547e-43 27 0 0 0 0 0 10.25 850.912
2.5 150 27 1.02067e-44 0 0 1.02067e-44 28.2725 0 0 0 0 0 10.25 891.015
2.5 151 28.2725 1.0198e-46 0 0 1.0198e-46 29.6049 0 0 0 0 0 10.25 933.007
2.5 152 29.6049 8.235e-49 0 0 8.235e-49 31.0001 0 0 0 0 0 10.25 976.978
2.5 153 31.0001 5.32069e-51 0 0 5.32069e-51 32.4611 0 0 0 0 0 10.25 1023.02
2.5 154 32.4611 2.72186e-53 0 0 2.72186e-53 33.991 0 0 0 0 0 10.25 1071.24
2.5 155 33.991 1.09038e-55 0 0 1.09038e-55 35.5929 0 0 0 0 0 10.25 1121.72
2.5 156 35.5929 3.38134e-58 0 0 3.38134e-58 37.2704 0 0 0 0 0 10.25 1174.59
2.5 157 37.2704 8.01949e-61 0 0 8.01949e-61 39.0269 0 0 0 0 0 10.25 1229.94
2.5 158 39.0269 1.43629e-63 0 0 1.43629e-63 40.8662 0 0 0 0 0 10.25 1287.91
2.5 159 40.8662 1.91691e-66 0 0 1.91691e-66 42.7921 0 0 0 0 0 10.25 1348.61
2.5 160 42.7921 1.88004e-69 0 0 1.88004e-69 44.8088 0 0 0 0 0 10.25 1412.16
2.5 161 44.8088 1.33533e-72 0 0 1.33533e-72 46.9206 0 0 0 0 0 10.25 1478.72
2.5 162 46.9206 6.76409e-76 0 0 6.76409e-76 49.1319 0 0 0 0 0 10.25 1548.41
2.5 163 49.1319 2.40465e-79 0 0 2.40465e-79 51.4474 0 0 0 0 0 10.25 1621.38
2.5 164 51.4474 5.89935e-83 0 0 5.89935e-83 53.8721 0 0 0 0 0 10.25 1697.79
2.5 165 53.8721 9.81312e-87 0 0 9.81312e-87 56.411 0 0 0 0 0 10.25 1777.81
2.5 166 56.411 1.08652e-90 0 0 1.08652e-90 59.0696 0 0 0 0 0 10.25 1861.59
2.5 167 59.0696 7.85397e-95 0 0 7.85397e-95 61.8534 0 0 0 0 0 10.25 1949.33
2.5 168 61.8534 3.63217e-99 0 0 3.63217e-99 64.7685 0 0 0 0 0 10.25 2041.2
2.5 169 64.7685 1.0521e-103 0 0 1.0521e-103 67.8209 0 0 0 0 0 10.25 2137.4
2.5 170 67.8209 1.86688e-108 0 0 1.86688e-108 71.0172 0 0 0 0 0 10.25 2238.13
2.5 171 71.0172 1.98268e-113 0 0 1.98268e-113 74.3642 0 0 0 0 0 10.25 2343.61
2.5 172 74.3642 1.23e-118 0 0 1.23e-118 77.8689 0 0 0 0 0 10.25 2454.06
2.5 173 77.8689 4.34522e-124 0 0 4.34522e-124 81.5387 0 0 0 0 0 10.25 2569.71
2.5 174 81.5387 8.51149e-130 0 0 8.51149e-130 85.3815 0 0 0 0 0 10.25 2690.82
2.5 175 85.3815 8.99027e-136 0 0 8.99027e-136 89.4054 0 0 0 0 0 10.25 2817.64
2.5 176 89.4054 4.97322e-142 0 0 4.97322e-142 93.6189 0 0 0 0 0 10.25 2950.43
2.5 177 93.6189 1.39743e-148 0 0 1.39743e-148 98.0311 0 0 0 0 0 10.25 3089.48
2.5 178 98.0311 1.93181e-155 0 0 1.93181e-155 102.651 0 0 0 0 0 10.25 3235.08
2.5 179 102.651 1.27056e-162 0 0 1.27056e-162 107.489 0 0 0 0 0 10.25 3387.54
2.5 180 107.489 3.83889e-170 0 0 3.83889e-170 112.555 0 0 0 0 0 10.25 3547.19
2.5 181 112.555 5.1364e-178 0 0 5.1364e-178 117.859 0 0 0 0 0 10.25 3714.37
2.5 182 117.859 2.92866e-186 0 0 2.92866e-186 123.414 0 0 0 0 0 10.25 3889.42
2.5 183 123.414 6.83547e-195 0 0 6.83547e-195 129.23 0 0 0 0 0 10.25 4072.72
2.5 184 129.23 6.26132e-204 0 0 6.26132e-204 135.321 0 0 0 0 0 10.25 4264.66
2.5 185 135.321 2.15382e-213 0 0 2.15382e-213 141.698 0 0 0 0 0 10.25 4465.65
2.5 186 141.698 2.6567e-223 0 0 2.6567e-223 148.376 0 0 0 0 0 10.25 4676.11
2.5 187 148.376 1.11962e-233 0 0 1.11962e-233 155.369 0 0 0 0 0 10.25 4896.49
2.5 188 155.369 1.53249e-244 0 0 1.53249e-244 162.691 0 0 0 0 0 10.25 5127.25
2.5 189 162.691 6.46102e-256 0 0 6.46102e-256 170.358 0 0 0 0 0 10.25 5368.89
2.5 190 170.358 7.9372e-268 0 0 7.9372e-268 178.387 0 0 0 0 0 10.25 5621.92
2.5 191 178.387 2.68069e-280 0 0 2.68069e-280 186.794 0 0 0 0 0 10.25 5886.88
2.5 192 186.794 2.34206e-293 0 0 2.34206e-293 195.598 0 0 0 0 0 10.25 6164.32
2.5 193 195.598 4.96629e-307 0 0 4.96629e-307 204.816 0 0 0 0 0 10.25 6454.83
2.5 194 204.816 2.39128e-321 0 0 2.39128e-321 214.469 0 0 0 0 0 10.25 6759.04
2.5 195 214.469 0 0 0 0 224.576 0 0 0 0 0 10.25 7077.58
2.5 196 224.576 0 0 0 0 235.16 0 0 0 0 0 10.25 7411.14
2.5 197 235.16 0 0 0 0 246.243 0 0 0 0 0 10.25 7760.41
2.5 198 246.243 0 0 0 0 257.848 0 0 0 0 0 10.25 8126.15
2.5 199 257.848 0 0 0 0 270 0 0 0 0 0 10.25 8509.12
2 0 0.027 26.7043 0 0 26.7043 0.0282725 0 0 0 0 0 10.25 0.891015
2 1 0.0282725 26.5492 0 0 26.5492 0.0296049 0 0 0 0 0 10.25 0.933007
2 2 0.0296049 26.3879 0 0 26.3879 0.0310001 0 0 0 0 0 10.25 0.976978
2 3 0.0310001 26.22 0 0 26.22 0.0324611 0 0 0 0 0 10.25 1.02302
2 4 0.0324611 26.0455 0 0 26.0455 0.033991 0 0 0 0 0 10.25 1.07124
2 5 0.033991 25.864 0 0 25.864 0.0355929 0 0 0 0 0 10.25 1.12172
2 6 0.0355929 25.6755 0 0 25.6755 0.0372704 0 0 0 0 0 10.25 1.17459
2 7 0.0372704 25.4796 0 0 25.4796 0.0390269 0 0 0 0 0 10.25 1.22994
2 8 0.0390269 25.2761 0 0 25.2761 0.0408662 0 0 0 0 0 10.25 1.28791
2 9 0.0408662 25.0649 0 0 25.0649 0.0427921 0 0 0 0 0 10.25 1.34861
2 10 0.0427921 24.8458 0 0 24.8458 0.0448088 0 0 0 0 0 10.25 1.41216
2 11 0.0448088 24.6185 0 0 24.6185 0.0469206 0 0 0 0 0 10.25 1.47872
2 12 0.0469206 24.3829 0 0 24.3829 0.0491319 0 0 0 0 0 10.25 1.54841
2 13 0.0491319 24.1387 0 0 24.1387 0.0514474 0 0 0 0 0 10.25 1.62138
2 14 0.0514474 23.8857 0 0 23.8857 0.0538721 0 0 0 0 0 10.25 1.69779
2 15 0.0538721 23.6239 0 0 23.6239 0.056411 0 0 0 0 0 10.25 1.77781
2 16 0.056411 23.353 0 0 23.353 0.0590696 0 0 0 0 0 10.25 1.86159
2 17 0.0590696 23.0728 0 0 23.0728 0.0618534 0 0 0 0 0 10.25 1.94933
2 18 0.0618534 22.7832 0 0 22.7832 0.0647685 0 0 0 0 0 10.25 2.0412
2 19 0.0647685 22.4841 0 0 22.4841 0.0678209 0 0 0 0 0 10.25 2.1374
2 20 0.0678209 22.1753 0 0 22.1753 0.0710172 0 0 0 0 0 10.25 2.23813
2 21 0.0710172 21.8568 0 0 21.8568 0.0743642 0 0 0 0 0 10.25 2.34361
2 22 0.0743642 21.5285 0 0 21.5285 0.0778689 0 0 0 0 0 10.25 2.45406
2 23 0.0778689 21.1903 0 0 21.1903 0.0815387 0 0 0 0 0 10.25 2.56971
2 24 0.0815387 20.8421 0 0 20.8421 0.0853815 0 0 0 0 0 10.25 2.69082
2 25 0.0853815 20.484 0 0 20.484 0.0894054 0 0 0 0 0 10.25 2.81764
2 26 0.0894054 20.1161 0 0 20.1161 0.0936189 0 0 0 0 0 10.25 2.95043
2 27 0.0936189 19.7382 0 0 19.7382 0.0980311 0 0 0 0 0 10.25 3.08948
2 28 0.0980311 19.3506 0 0 19.3506 0.102651 0 0 0 0 0 10.25 3.23508
2 29 0.102651 18.9533 0 0 18.9533 0.107489 0 0 0 0 0 10.25 3.38754
2 30 0.107489 18.5466 0 0 18.5466 0.112555 0 0 0 0 0 10.25 3.54719
2 31 0.112555 18.1305 0 0 18.1305 0.117859 0 0 0 0 0 10.25 3.71437
2 32 0.117859 17.7054 0 0 17.7054 0.123414 0 0 0 0 0 10.25 3.88942
2 33 0.123414 17.2715 0 0 17.2715 0.12923 0 0 0 0 0 10.25 4.07272
2 34 0.12923 16.8293 0 0 16.8293 0.135321 0 0 0 0 0 10.25 4.26466
2 35 0.135321 16.379 0 0 16.379 0.141698 0 0 0 0 0 10.25 4.46565
2 36 0.141698 15.921 0 0 15.921 0.148376 0 0 0 0 0 10.25 4.67611
2 37 0.148376 15.456 0 0 15.456 0.155369 0 0 0 0 0 10.25 4.89649
2 38 0.155369 14.9845 0 0 14.9845 0.162691 0 0 0 0 0 10.25 5.12725
2 39 0.162691 14.5069 0 0 14.5069 0.170358 0 0 0 0 0 10.25 5.36889
2 40 0.170358 14.0241 0 0 14.0241 0.178387 0 0 0 0 0 10.25 5.62192
2 41 0.178387 13.5366 0 0 13.5366 0.186794 0 0 0 0 0 10.25 5.88688
2 42 0.186794 13.0453 0 0 13.0453 0.195598 0 0 0 0 0 10.25 6.16432
2 43 0.195598 12.551 0 0 12.551 0.204816 0 0 0 0 0 10.25 6.45483
2 44 0.204816 12.0546 0 0 12.0546 0.214469 0 0 0 0 0 10.25 6.75904
2 45 0.214469 11.5569 0 0 11.5569 0.224576 0 0 0 0 0 10.25 7.07758
2 46 0.224576 11.0589 0 0 11.0589 0.23516 0 0 0 0 0 10.25 7.41114
2 47 0.23516 10.5617 0 0 10.5617 0.246243 0 0 0 0 0 10.25 7.76041
2 48 0.246243 10.0663 0 0 10.0663 0.257848 0 0 0 0 0 10.25 8.12615
2 49 0.257848 9.57369 0 0 9.57369 0.27 0 0 0 0 0 10.25 8.50912
2 50 0.27 9.08506 0 0 9.08506 0.282725 0 0 0 0 0 10.25 8.91015
2 51 0.282725 8.60149 0 0 8.60149 0.296049 0 0 0 0 0 10.25 9.33007
2 52 0.296049 8.12411 0 0 8.12411 0.310001 0 0 0 0 0 10.25 9.76978
2 53 0.310001 7.65406 0 0 7.65406 0.324611 0 0 0 0 0 10.25 10.2302
2 54 0.324611 7.19247 0 0 7.19247 0.33991 0 0 0 0 0 10.25 10.7124
2 55 0.33991 6.74042 0 0 6.74042 0.355929 0 0 0 0 0 10.25 11.2172
2 56 0.355929 6.29901 0 0 6.29901 0.372704 0 0 0 0 0 10.25 11.7459
2 57 0.372704 5.86928 0 0 5.86928 0.390269 0 0 0 0 0 10.25 12.2994
2 58 0.390269 5.45222 0 0 5.45222 0.408662 0 0 0 0 0 10.25 12.8791
2 59 0.408662 5.04877 0 0 5.04877 0.427921 0 0 0 0 0 10.25 13.4861
2 60 0.427921 4.65979 0 0 4.65979 0.448088 0 0 0 0 0 10.25 14.1216
2 61 0.448088 4.28607 0 0 4.28607 0.469206 0 0 0 0 0 10.25 14.7872
2 62 0.469206 3.92832 0 0 3.92832 0.491319 0 0 0 0 0 10.25 15.4841
2 63 0.491319 3.58713 0 0 3.58713 0.514474 0 0 0 0 0 10.25 16.2138
2 64 0.514474 3.26302 0 0 3.26302 0.538721 0 0 0 0 0 10.25 16.9779
2 65 0.538721 2.95636 0 0 2.95636 0.56411 0 0 0 0 0 10.25 17.7781
2 66 0.56411 2.66745 0 0 2.66745 0.590696 0 0 0 0 0 10.25 18.6159
2 67 0.590696 2.39642 0 0 2.39642 0.618534 0 0 0 0 0 10.25 19.4933
2 68 0.618534 2.14333 0 0 2.14333 0.647685 0 0 0 0 0 10.25 20.412
2 69 0.647685 1.90808 0 0 1.90808 0.678209 0 0 0 0 0 10.25 21.374
2 70 0.678209 1.69048 0 0 1.69048 0.710172 0 0 0 0 0 10.25 22.3813
2 71 0.710172 1.49022 0 0 1.49022 0.743642 0 0 0 0 0 10.25 23.4361
2 72 0.743642 1.30687 0 0 1.30687 0.778689 0 0 0 0 0 10.25 24.5406
2 73 0.778689 1.1399 0 0 1.1399 0.815387 0 0 0 0 0 10.25 25.6971
2 74 0.815387 0.988709 0 0 0.988709 0.853815 0 0 0 0 0 10.25 26.9082
2 75 0.853815 0.85259 0 0 0.85259 0.894054 0 0 0 0 0 10.25 28.1764
2 76 0.894054 0.730777 0 0 0.730777 0.936189 0 0 0 0 0 10.25 29.5043
2 77 0.936189 0.622444 0 0 0.622444 0.980311 0 0 0 0 0 10.25 30.8948
2 78 0.980311 0.526721 0 0 0.526721 1.02651 0 0 0 0 0 10.25 32.3508
2 79 1.02651 0.442705 0 0 0.442705 1.07489 0 0 0 0 0 10.25 33.8754
2 80 1.07489 0.369476 0 0 0.369476 1.12555 0 0 0 0 0 10.25 35.4719
2 81 1.12555 0.306108 0 0 0.306108 1.17859 0 0 0 0 0 10.25 37.1437
2 82 1.17859 0.251683 0 0 0.251683 1.23414 0 0 0 0 0 10.25 38.8942
2 83 1.23414 0.205301 0 0 0.205301 1.2923 0 0 0 0 0 10.25 40.7272
2 84 1.2923 0.166091 0 0 0.166091 1.35321 0 0 0 0 0 10.25 42.6466
2 85 1.35321 0.133222 0 0 0.133222 1.41698 0 0 0 0 0 10.25 44.6565
2 86 1.41698 0.105909 0 0 0.105909 1.48376 0 0 0 0 0 10.25 46.7611
2 87 1.48376 0.0834159 0 0 0.0834159 1.55369 0 0 0 0 0 10.25 48.9649
2 88 1.55369 0.0650676 0 0 0.0650676 1.62691 0 0 0 0 0 10.25 51.2725
2 89 1.62691 0.0502465 0 0 0.0502465 1.70358 0 0 0 0 0 10.25 53.6889
2 90 1.70358 0.0383962 0 0 0.0383962 1.78387 0 0 0 0 0 10.25 56.2192
2 91 1.78387 0.0290217 0 0 0.0290217 1.86794 0 0 0 0 0 10.25 58.8688
2 92 1.86794 0.0216875 0 0 0.0216875 1.95598 0 0 0 0 0 10.25 61.6432
2 93 1.95598 0.0160154 0 0 0.0160154 2.04816 0 0 0 0 0 10.25 64.5483
2 94 2.04816 0.0116814 0 0 0.0116814 2.14469 0 0 0 0 0 10.25 67.5904
2 95 2.14469 0.00841092 0 0 0.00841092 2.24576 0 0 0 0 0 10.25 70.7758
2 96 2.24576 0.00597517 0 0 0.00597517 2.3516 0 0 0 0 0 10.25 74.1114
2 97 2.3516 0.00418564 0 0 0.00418564 2.46243 0 0 0 0 0 10.25 77.6041
2 98 2.46243 0.00288945 0 0 0.00288945 2.57848 0 0 0 0 0 10.25 81.2615
2 99 2.57848 0.00196443 0 0 0.00196443 2.7 0 0 0 0 0 10.25 85.0912
2 100 2.7 0.00131442 0 0 0.00131442 2.82725 0 0 0 0 0 10.25 89.1015
2 101 2.82725 0.000864989 0 0 0.000864989 2.96049 0 0 0 0 0 10.25 93.3007
2 102 2.96049 0.000559431 0 0 0.000559431 3.10001 0 0 0 0 0 10.25 97.6978
2 103 3.10001 0.000355313 0 0 0.000355313 3.24611 0 0 0 0 0 10.25 102.302
2 104 3.24611 0.00022144 0 0 0.00022144 3.3991 0 0 0 0 0 10.25 107.124
2 105 3.3991 0.000135306 0 0 0.000135306 3.55929 0 0 0 0 0 10.25 112.172
2 106 3.55929 8.0986e-05 0 0 8.0986e-05 3.72704 0 0 0 0 0 10.25 117.459
2 107 3.72704 4.74392e-05 0 0 4.74392e-05 3.90269 0 0 0 0 0 10.25 122.994
2 108 3.90269 2.71692e-05 0 0 2.71692e-05 4.08662 0 0 0 0 0 10.25 128.791
2 109 4.08662 1.51981e-05 0 0 1.51981e-05 4.27921 0 0 0 0 0 10.25 134.861
2 110 4.27921 8.29486e-06 0 0 8.29486e-06 4.48088 0 0 0 0 0 10.25 141.216
2 111 4.48088 4.41219e-06 0 0 4.41219e-06 4.69206 0 0 0 0 0 10.25 147.872
2 112 4.69206 2.28463e-06 0 0 2.28463e-06 4.91319 0 0 0 0 0 10.25 154.841
2 113 4.91319 1.15016e-06 0 0 1.15016e-06 5.14474 0 0 0 0 0 10.25 162.138
2 114 5.14474 5.62246e-07 0 0 5.62246e-07 5.38721 0 0 0 0 0 10.25 169.779
2 115 5.38721 2.6652e-07 0 0 2.6652e-07 5.6411 0 0 0 0 0 10.25 177.781
2 116 5.6411 1.22336e-07 0 0 1.22336e-07 5.90696 0 0 0 0 0 10.25 186.159
2 117 5.90696 5.42947e-08 0 0 5.42947e-08 6.18534 0 0 0 0 0 10.25 194.933
2 118 6.18534 2.32627e-08 0 0 2.32627e-08 6.47685 0 0 0 0 0 10.25 204.12
2 119 6.47685 9.60624e-09 0 0 9.60624e-09 6.78209 0 0 0 0 0 10.25 213.74
2 120 6.78209 3.81676e-09 0 0 3.81676e-09 7.10172 0 0 0 0 0 10.25 223.813
2 121 7.10172 1.45648e-09 0 0 1.45648e-09 7.43642 0 0 0 0 0 10.25 234.361
2 122 7.43642 5.32801e-10 0 0 5.32801e-10 7.78689 0 0 0 0 0 10.25 245.406
2 123 7.78689 1.86475e-10 0 0 1.86475e-10 8.15387 0 0 0 0 0 10.25 256.971
2 124 8.15387 6.23119e-11 0 0 6.23119e-11 8.53815 0 0 0 0 0 10.25 269.082
2 125 8.53815 1.98369e-11 0 0 1.98369e-11 8.94054 0 0 0 0 0 10.25 281.764
2 126 8.94054 6.00267e-12 0 0 6.00267e-12 9.36189 0 0 0 0 0 10.25 295.043
2 127 9.36189 1.72244e-12 0 0 1.72244e-12 9.80311 0 0 0 0 0 10.25 308.948
2 128 9.80311 4.67505e-13 0 0 4.67505e-13 10.2651 0 0 0 0 0 10.25 323.508
2 129 10.2651 1.19711e-13 0 0 1.19711e-13 10.7489 0 0 0 0 0 10.25 338.754
2 130 10.7489 2.88397e-14 0 0 2.88397e-14 11.2555 0 0 0 0 0 10.25 354.719
2 131 11.2555 6.51786e-15 0 0 6.51786e-15 11.7859 0 0 0 0 0 10.25 371.437
2 132 11.7859 1.37773e-15 0 0 1.37773e-15 12.3414 0 0 0 0 0 10.25 388.942
2 133 12.3414 2.71512e-16 0 0 2.71512e-16 12.923 0 0 0 0 0 10.25 407.272
2 134 12.923 4.97209e-17 0 0 4.97209e-17 13.5321 0 0 0 0 0 10.25 426.466
2 135 13.5321 8.43135e-18 0 0 8.43135e-18 14.1698 0 0 0 0 0 10.25 446.565
2 136 14.1698 1.3191e-18 0 0 1.3191e-18 14.8376 0 0 0 0 0 10.25 467.611
2 137 14.8376 1.89679e-19 0 0 1.89679e-19 15.5369 0 0 0 0 0 10.25 489.649
2 138 15.5369 2.49677e-20 0 0 2.49677e-20 16.2691 0 0 0 0 0 10.25 512.725
2 139 16.2691 2.99589e-21 0 0 2.99589e-21 17.0358 0 0 0 0 0 10.25 536.889
2 140 17.0358 3.2625e-22 0 0 3.2625e-22 17.8387 0 0 0 0 0 10.25 562.192
