#z i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter SDensitySFR  MetallicityCold MetallicityStar MassProfStar MassStar MassBin RadiusIso
1 103 3.10001 16.6182 20.466 11.6288 4.98935 3.24611 3.01261e+14 0.00686489 0.00535177 2.20654e+09 2.76029e+09 11.5 1.77424
1 104 3.24611 15.4993 18.2832 10.5093 4.98994 3.3991 2.78459e+14 0.00679725 0.00532955 2.26493e+09 2.76029e+09 11.5 1.85786
1 105 3.3991 14.4523 16.2722 9.46704 4.98528 3.55929 2.56567e+14 0.00673435 0.00530237 2.32192e+09 2.76029e+09 11.5 1.94542
1 106 3.55929 13.4722 14.4258 8.4982 4.97402 3.72704 2.35585e+14 0.00667828 0.00526915 2.37731e+09 2.76029e+09 11.5 2.0371
1 107 3.72704 12.5529 12.737 7.59918 4.95373 3.90269 2.15517e+14 0.00663305 0.00522839 2.43093e+09 2.76029e+09 11.5 2.13311
1 108 3.90269 11.6869 11.1992 6.7671 4.91976 4.08662 1.96403e+14 0.00660682 0.00517769 2.48263e+09 2.76029e+09 11.5 2.23364
1 109 4.08662 10.8657 9.80605 6.00195 4.86379 4.27921 1.78372e+14 0.00661521 0.00511303 2.53227e+09 2.76029e+09 11.5 2.3389
1 110 4.27921 10.0834 8.55135 5.31191 4.77151 4.48088 1.61817e+14 0.00668824 0.00502674 2.57973e+09 2.76029e+09 11.5 2.44913
1 111 4.48088 9.35034 7.4276 4.72751 4.62283 4.69206 1.47807e+14 0.00687869 0.00490306 2.62493e+09 2.76029e+09 11.5 2.56456
1 112 4.69206 8.74548 6.42023 4.34197 4.40352 4.91319 1.39243e+14 0.007263 0.00470528 2.66777e+09 2.76029e+09 11.5 2.68542
1 113 4.91319 8.63024 5.47943 4.45513 4.17512 5.14474 1.44547e+14 0.00782062 0.00433629 2.70787e+09 2.76029e+09 11.5 2.81198
1 114 5.14474 10.6162 4.38168 6.21652 4.39971 5.38721 1.90158e+14 0.00758562 0.00351478 2.74302e+09 2.76029e+09 11.5 2.94451
1 115 5.38721 22.4734 1.96331 13.7099 8.76344 5.6411 3.21577e+14 0.00334539 0.00158366 2.76029e+09 2.76029e+09 11.5 3.08328
1 116 5.6411 31.2515 0 0 31.2515 5.90696 0 0.00052948 0 2.76029e+09 2.76029e+09 11.5 3.22859
1 117 5.90696 26.386 0 0 26.386 6.18534 0 0.000531869 0 2.76029e+09 2.76029e+09 11.5 3.38075
1 118 6.18534 22.1501 0 0 22.1501 6.47685 0 0.000534155 0 2.76029e+09 2.76029e+09 11.5 3.54007
1 119 6.47685 18.4826 0 0 18.4826 6.78209 0 0.000536336 0 2.76029e+09 2.76029e+09 11.5 3.70691
1 120 6.78209 15.3258 0 0 15.3258 7.10172 0 0.000538414 0 2.76029e+09 2.76029e+09 11.5 3.88161
1 121 7.10172 12.6248 0 0 12.6248 7.43642 0 0.000540387 0 2.76029e+09 2.76029e+09 11.5 4.06455
1 122 7.43642 10.3286 0 0 10.3286 7.78689 0 0.000542258 0 2.76029e+09 2.76029e+09 11.5 4.25611
1 123 7.78689 8.38947 0 0 8.38947 8.15387 0 0.000544026 0 2.76029e+09 2.76029e+09 11.5 4.45669
1 124 8.15387 6.76336 0 0 6.76336 8.53815 0 0.000545691 0 2.76029e+09 2.76029e+09 11.5 4.66673
1 125 8.53815 5.40972 0 0 5.40972 8.94054 0 0.000547257 0 2.76029e+09 2.76029e+09 11.5 4.88666
1 126 8.94054 4.29154 0 0 4.29154 9.36189 0 0.000548723 0 2.76029e+09 2.76029e+09 11.5 5.11697
1 127 9.36189 3.3753 0 0 3.3753 9.80311 0 0.000550092 0 2.76029e+09 2.76029e+09 11.5 5.35812
1 128 9.80311 2.63087 0 0 2.63087 10.2651 0 0.000551365 0 2.76029e+09 2.76029e+09 11.5 5.61064
1 129 10.2651 2.03138 0 0 2.03138 10.7489 0 0.000552546 0 2.76029e+09 2.76029e+09 11.5 5.87506
1 130 10.7489 1.5531 0 0 1.5531 11.2555 0 0.000553635 0 2.76029e+09 2.76029e+09 11.5 6.15195
1 131 11.2555 1.17523 0 0 1.17523 11.7859 0 0.000554637 0 2.76029e+09 2.76029e+09 11.5 6.44188
1 132 11.7859 0.879736 0 0 0.879736 12.3414 0 0.000555554 0 2.76029e+09 2.76029e+09 11.5 6.74547
1 133 12.3414 0.651129 0 0 0.651129 12.923 0 0.000556389 0 2.76029e+09 2.76029e+09 11.5 7.06338
1 134 12.923 0.476254 0 0 0.476254 13.5321 0 0.000557145 0 2.76029e+09 2.76029e+09 11.5 7.39626
1 135 13.5321 0.344052 0 0 0.344052 14.1698 0 0.000557826 0 2.76029e+09 2.76029e+09 11.5 7.74484
1 136 14.1698 0.245341 0 0 0.245341 14.8376 0 0.000558435 0 2.76029e+09 2.76029e+09 11.5 8.10984
1 137 14.8376 0.172589 0 0 0.172589 15.5369 0 0.000558975 0 2.76029e+09 2.76029e+09 11.5 8.49205
1 138 15.5369 0.119695 0 0 0.119695 16.2691 0 0.000559451 0 2.76029e+09 2.76029e+09 11.5 8.89227
1 139 16.2691 0.0817832 0 0 0.0817832 17.0358 0 0.000559865 0 2.76029e+09 2.76029e+09 11.5 9.31135
1 140 17.0358 0.0550143 0 0 0.0550143 17.8387 0 0.000560222 0 2.76029e+09 2.76029e+09 11.5 9.75018
1 141 17.8387 0.0364074 0 0 0.0364074 18.6794 0 0.000560524 0 2.76029e+09 2.76029e+09 11.5 10.2097
1 142 18.6794 0.0236849 0 0 0.0236849 19.5598 0 0.000560776 0 2.76029e+09 2.76029e+09 11.5 10.6909
1 143 19.5598 0.0151345 0 0 0.0151345 20.4816 0 0.000560982 0 2.76029e+09 2.76029e+09 11.5 11.1947
1 144 20.4816 0.0094911 0 0 0.0094911 21.4469 0 0.000561144 0 2.76029e+09 2.76029e+09 11.5 11.7223
1 145 21.4469 0.00583618 0 0 0.00583618 22.4576 0 0.000561266 0 2.76029e+09 2.76029e+09 11.5 12.2747
1 146 22.4576 0.00351561 0 0 0.00351561 23.516 0 0.000561351 0 2.76029e+09 2.76029e+09 11.5 12.8532
1 147 23.516 0.00207259 0 0 0.00207259 24.6243 0 0.000561403 0 2.76029e+09 2.76029e+09 11.5 13.459
1 148 24.6243 0.00119459 0 0 0.00119459 25.7848 0 0.000561424 0 2.76029e+09 2.76029e+09 11.5 14.0933
1 149 25.7848 0.00067245 0 0 0.00067245 27 0 0.000561418 0 2.76029e+09 2.76029e+09 11.5 14.7575
1 150 27 0.000369273 0 0 0.000369273 28.2725 0 0.000561388 0 2.76029e+09 2.76029e+09 11.5 15.453
1 151 28.2725 0.000197594 0 0 0.000197594 29.6049 0 0.000561335 0 2.76029e+09 2.76029e+09 11.5 16.1813
1 152 29.6049 0.000102898 0 0 0.000102898 31.0001 0 0.000561264 0 2.76029e+09 2.76029e+09 11.5 16.9439
1 153 31.0001 5.20822e-05 0 0 5.20822e-05 32.4611 0 0.000561175 0 2.76029e+09 2.76029e+09 11.5 17.7424
1 154 32.4611 2.5588e-05 0 0 2.5588e-05 33.991 0 0.000561072 0 2.76029e+09 2.76029e+09 11.5 18.5786
1 155 33.991 1.21853e-05 0 0 1.21853e-05 35.5929 0 0.000560956 0 2.76029e+09 2.76029e+09 11.5 19.4542
1 156 35.5929 5.61632e-06 0 0 5.61632e-06 37.2704 0 0.00056083 0 2.76029e+09 2.76029e+09 11.5 20.371
1 157 37.2704 2.50155e-06 0 0 2.50155e-06 39.0269 0 0.000560695 0 2.76029e+09 2.76029e+09 11.5 21.3311
1 158 39.0269 1.075e-06 0 0 1.075e-06 40.8662 0 0.000560553 0 2.76029e+09 2.76029e+09 11.5 22.3364
1 159 40.8662 4.4495e-07 0 0 4.4495e-07 42.7921 0 0.000560406 0 2.76029e+09 2.76029e+09 11.5 23.389
1 160 42.7921 1.77072e-07 0 0 1.77072e-07 44.8088 0 0.000560254 0 2.76029e+09 2.76029e+09 11.5 24.4913
1 161 44.8088 6.76266e-08 0 0 6.76266e-08 46.9206 0 0.0005601 0 2.76029e+09 2.76029e+09 11.5 25.6456
1 162 46.9206 2.47383e-08 0 0 2.47383e-08 49.1319 0 0.000559945 0 2.76029e+09 2.76029e+09 11.5 26.8542
1 163 49.1319 8.65011e-09 0 0 8.65011e-09 51.4474 0 0.000559789 0 2.76029e+09 2.76029e+09 11.5 28.1198
1 164 51.4474 2.88501e-09 0 0 2.88501e-09 53.8721 0 0.000559633 0 2.76029e+09 2.76029e+09 11.5 29.4451
1 165 53.8721 9.15753e-10 0 0 9.15753e-10 56.411 0 0.000559479 0 2.76029e+09 2.76029e+09 11.5 30.8328
1 166 56.411 2.75993e-10 0 0 2.75993e-10 59.0696 0 0.000559327 0 2.76029e+09 2.76029e+09 11.5 32.2859
1 167 59.0696 7.87849e-11 0 0 7.87849e-11 61.8534 0 0.000559177 0 2.76029e+09 2.76029e+09 11.5 33.8075
1 168 61.8534 2.12471e-11 0 0 2.12471e-11 64.7685 0 0.000559031 0 2.76029e+09 2.76029e+09 11.5 35.4007
1 169 64.7685 5.39887e-12 0 0 5.39887e-12 67.8209 0 0.000558889 0 2.76029e+09 2.76029e+09 11.5 37.0691
1 170 67.8209 1.28893e-12 0 0 1.28893e-12 71.0172 0 0.000558751 0 2.76029e+09 2.76029e+09 11.5 38.8161
1 171 71.0172 2.88273e-13 0 0 2.88273e-13 74.3642 0 0.000558617 0 2.76029e+09 2.76029e+09 11.5 40.6455
1 172 74.3642 6.02122e-14 0 0 6.02122e-14 77.8689 0 0.000558488 0 2.76029e+09 2.76029e+09 11.5 42.5611
1 173 77.8689 1.17076e-14 0 0 1.17076e-14 81.5387 0 0.000558363 0 2.76029e+09 2.76029e+09 11.5 44.5669
1 174 81.5387 2.11198e-15 0 0 2.11198e-15 85.3815 0 0.000558244 0 2.76029e+09 2.76029e+09 11.5 46.6673
1 175 85.3815 3.52216e-16 0 0 3.52216e-16 89.4054 0 0.00055813 0 2.76029e+09 2.76029e+09 11.5 48.8666
1 176 89.4054 5.41022e-17 0 0 5.41022e-17 93.6189 0 0.000558021 0 2.76029e+09 2.76029e+09 11.5 51.1697
1 177 93.6189 7.62471e-18 0 0 7.62471e-18 98.0311 0 0.000557916 0 2.76029e+09 2.76029e+09 11.5 53.5812
1 178 98.0311 9.81898e-19 0 0 9.81898e-19 102.651 0 0.000557817 0 2.76029e+09 2.76029e+09 11.5 56.1064
1 179 102.651 1.15052e-19 0 0 1.15052e-19 107.489 0 0.000557723 0 2.76029e+09 2.76029e+09 11.5 58.7506
1 180 107.489 1.22117e-20 0 0 1.22117e-20 112.555 0 0.000557634 0 2.76029e+09 2.76029e+09 11.5 61.5195
1 181 112.555 1.16862e-21 0 0 1.16862e-21 117.859 0 0.000557549 0 2.76029e+09 2.76029e+09 11.5 64.4188
1 182 117.859 1.0034e-22 0 0 1.0034e-22 123.414 0 0.000557468 0 2.76029e+09 2.76029e+09 11.5 67.4547
1 183 123.414 7.69031e-24 0 0 7.69031e-24 129.23 0 0.000557393 0 2.76029e+09 2.76029e+09 11.5 70.6338
1 184 129.23 5.23311e-25 0 0 5.23311e-25 135.321 0 0.000557321 0 2.76029e+09 2.76029e+09 11.5 73.9626
1 185 135.321 3.14399e-26 0 0 3.14399e-26 141.698 0 0.000557253 0 2.76029e+09 2.76029e+09 11.5 77.4484
1 186 141.698 1.65788e-27 0 0 1.65788e-27 148.376 0 0.000557189 0 2.76029e+09 2.76029e+09 11.5 81.0984
1 187 148.376 7.62613e-29 0 0 7.62613e-29 155.369 0 0.000557129 0 2.76029e+09 2.76029e+09 11.5 84.9205
1 188 155.369 3.04039e-30 0 0 3.04039e-30 162.691 0 0.000557072 0 2.76029e+09 2.76029e+09 11.5 88.9227
1 189 162.691 1.04351e-31 0 0 1.04351e-31 170.358 0 0.000557019 0 2.76029e+09 2.76029e+09 11.5 93.1135
1 190 170.358 3.06151e-33 0 0 3.06151e-33 178.387 0 0.000556969 0 2.76029e+09 2.76029e+09 11.5 97.5018
1 191 178.387 7.62129e-35 0 0 7.62129e-35 186.794 0 0.000556922 0 2.76029e+09 2.76029e+09 11.5 102.097
1 192 186.794 1.59737e-36 0 0 1.59737e-36 195.598 0 0.000556878 0 2.76029e+09 2.76029e+09 11.5 106.909
1 193 195.598 2.79603e-38 0 0 2.79603e-38 204.816 0 0.000556837 0 2.76029e+09 2.76029e+09 11.5 111.947
1 194 204.816 4.05265e-40 0 0 4.05265e-40 214.469 0 0.000556799 0 2.76029e+09 2.76029e+09 11.5 117.223
1 195 214.469 4.82093e-42 0 0 4.82093e-42 224.576 0 0.000556764 0 2.76029e+09 2.76029e+09 11.5 122.747
1 196 224.576 4.66299e-44 0 0 4.66299e-44 235.16 0 0.000556732 0 2.76029e+09 2.76029e+09 11.5 128.532
1 197 235.16 3.63159e-46 0 0 3.63159e-46 246.243 0 0.000556702 0 2.76029e+09 2.76029e+09 11.5 134.59
1 198 246.243 2.25417e-48 0 0 2.25417e-48 257.848 0 0.000556674 0 2.76029e+09 2.76029e+09 11.5 140.933
1 199 257.848 1.10326e-50 0 0 1.10326e-50 270 0 0.00055665 0 2.76029e+09 2.76029e+09 11.5 147.575
0.5 0 0.027 23.5934 685.005 17.7101 5.88331 0.0282725 2.34867e+14 0.00757751 0.00495266 151356 3.45001e+09 11.5 0.0132472
0.5 1 0.0282725 23.5813 682.712 17.6979 5.8834 0.0296049 2.34745e+14 0.00757692 0.00495765 316760 3.45001e+09 11.5 0.0138715
0.5 2 0.0296049 23.5686 680.329 17.6851 5.8835 0.0310001 2.34616e+14 0.0075763 0.00496283 497487 3.45001e+09 11.5 0.0145252
0.5 3 0.0310001 23.5554 677.853 17.6718 5.88361 0.0324611 2.34482e+14 0.00757566 0.00496822 694931 3.45001e+09 11.5 0.0152098
0.5 4 0.0324611 23.5415 675.281 17.6578 5.88371 0.033991 2.34342e+14 0.00757498 0.00497381 910601 3.45001e+09 11.5 0.0159266
0.5 5 0.033991 23.527 672.609 17.6432 5.88383 0.0355929 2.34195e+14 0.00757427 0.00497962 1.14614e+06 3.45001e+09 11.5 0.0166772
0.5 6 0.0355929 23.5118 669.837 17.6279 5.88396 0.0372704 2.34041e+14 0.00757352 0.00498565 1.40335e+06 3.45001e+09 11.5 0.0174632
0.5 7 0.0372704 23.496 666.96 17.6119 5.88409 0.0390269 2.33879e+14 0.00757273 0.00499191 1.68415e+06 3.45001e+09 11.5 0.0182862
0.5 8 0.0390269 23.4794 663.975 17.5952 5.88423 0.0408662 2.33711e+14 0.0075719 0.00499841 1.99067e+06 3.45001e+09 11.5 0.019148
0.5 9 0.0408662 23.462 660.879 17.5777 5.88438 0.0427921 2.33534e+14 0.00757103 0.00500515 2.3252e+06 3.45001e+09 11.5 0.0200504
0.5 10 0.0427921 23.4439 657.669 17.5593 5.88453 0.0448088 2.3335e+14 0.00757013 0.00501214 2.69021e+06 3.45001e+09 11.5 0.0209954
0.5 11 0.0448088 23.4249 654.341 17.5402 5.88469 0.0469206 2.33157e+14 0.00756918 0.00501939 3.08842e+06 3.45001e+09 11.5 0.0219848
0.5 12 0.0469206 23.405 650.895 17.5202 5.88486 0.0491319 2.32955e+14 0.00756819 0.00502691 3.52275e+06 3.45001e+09 11.5 0.023021
0.5 13 0.0491319 23.3843 647.323 17.4992 5.88503 0.0514474 2.32743e+14 0.00756715 0.00503471 3.99637e+06 3.45001e+09 11.5 0.0241059
0.5 14 0.0514474 23.3626 643.627 17.4773 5.88521 0.0538721 2.32522e+14 0.00756606 0.00504278 4.51271e+06 3.45001e+09 11.5 0.025242
0.5 15 0.0538721 23.3399 639.8 17.4545 5.8854 0.056411 2.32291e+14 0.00756492 0.00505115 5.07551e+06 3.45001e+09 11.5 0.0264316
0.5 16 0.056411 23.3161 635.841 17.4305 5.8856 0.0590696 2.32049e+14 0.00756372 0.00505982 5.68878e+06 3.45001e+09 11.5 0.0276773
0.5 17 0.0590696 23.2913 631.747 17.4055 5.88581 0.0618534 2.31796e+14 0.00756247 0.0050688 6.3569e+06 3.45001e+09 11.5 0.0289817
0.5 18 0.0618534 23.2654 627.514 17.3793 5.88603 0.0647685 2.31532e+14 0.00756116 0.00507809 7.08456e+06 3.45001e+09 11.5 0.0303475
0.5 19 0.0647685 23.2383 623.141 17.352 5.88626 0.0678209 2.31255e+14 0.00755979 0.0050877 7.87686e+06 3.45001e+09 11.5 0.0317778
0.5 20 0.0678209 23.2099 618.624 17.3234 5.88651 0.0710172 2.30965e+14 0.00755833 0.00509764 8.73931e+06 3.45001e+09 11.5 0.0332754
0.5 21 0.0710172 23.1803 613.961 17.2935 5.88678 0.0743642 2.30662e+14 0.0075568 0.00510792 9.67784e+06 3.45001e+09 11.5 0.0348436
0.5 22 0.0743642 23.1494 609.148 17.2623 5.88705 0.0778689 2.30346e+14 0.0075552 0.00511855 1.06988e+07 3.45001e+09 11.5 0.0364858
0.5 23 0.0778689 23.117 604.185 17.2297 5.88734 0.0815387 2.30015e+14 0.00755353 0.00512953 1.18092e+07 3.45001e+09 11.5 0.0382053
0.5 24 0.0815387 23.0832 599.07 17.1956 5.88765 0.0853815 2.29669e+14 0.00755177 0.00514087 1.30165e+07 3.45001e+09 11.5 0.0400058
0.5 25 0.0853815 23.0479 593.798 17.16 5.88796 0.0894054 2.29307e+14 0.00754994 0.00515257 1.43285e+07 3.45001e+09 11.5 0.0418913
0.5 26 0.0894054 23.0111 588.371 17.1228 5.88829 0.0936189 2.28928e+14 0.00754801 0.00516464 1.5754e+07 3.45001e+09 11.5 0.0438655
0.5 27 0.0936189 22.9725 582.783 17.0839 5.88864 0.0980311 2.28533e+14 0.007546 0.00517709 1.73021e+07 3.45001e+09 11.5 0.0459329
0.5 28 0.0980311 22.9323 577.036 17.0433 5.889 0.102651 2.2812e+14 0.00754389 0.00518992 1.89829e+07 3.45001e+09 11.5 0.0480976
0.5 29 0.102651 22.8903 571.126 17.0009 5.8894 0.107489 2.27688e+14 0.00754164 0.00520313 2.08069e+07 3.45001e+09 11.5 0.0503644
0.5 30 0.107489 22.8465 565.055 16.9567 5.88982 0.112555 2.27236e+14 0.0075393 0.00521674 2.27857e+07 3.45001e+09 11.5 0.052738
0.5 31 0.112555 22.8007 558.819 16.9105 5.89025 0.117859 2.26764e+14 0.00753684 0.00523074 2.49315e+07 3.45001e+09 11.5 0.0552234
0.5 32 0.117859 22.7529 552.412 16.8622 5.89071 0.123414 2.26271e+14 0.00753426 0.00524515 2.72573e+07 3.45001e+09 11.5 0.057826
0.5 33 0.123414 22.7031 545.835 16.8119 5.89118 0.12923 2.25757e+14 0.00753157 0.00525998 2.97771e+07 3.45001e+09 11.5 0.0605513
0.5 34 0.12923 22.6511 539.031 16.7594 5.89168 0.135321 2.25219e+14 0.00752875 0.00527539 3.25055e+07 3.45001e+09 11.5 0.063405
0.5 35 0.135321 22.5968 531.975 16.7046 5.89222 0.141698 2.24657e+14 0.00752576 0.00529146 3.54581e+07 3.45001e+09 11.5 0.0663932
0.5 36 0.141698 22.5402 524.769 16.6474 5.89278 0.148376 2.2407e+14 0.00752263 0.00530787 3.86516e+07 3.45001e+09 11.5 0.0695222
0.5 37 0.148376 22.4812 517.41 16.5878 5.89338 0.155369 2.23457e+14 0.00751934 0.00532461 4.21042e+07 3.45001e+09 11.5 0.0727987
0.5 38 0.155369 22.4196 509.906 16.5256 5.89399 0.162691 2.22817e+14 0.00751591 0.00534167 4.5835e+07 3.45001e+09 11.5 0.0762296
0.5 39 0.162691 22.3555 502.255 16.4608 5.89464 0.170358 2.2215e+14 0.00751231 0.00535905 4.98643e+07 3.45001e+09 11.5 0.0798221
0.5 40 0.170358 22.2886 494.458 16.3932 5.89534 0.178387 2.21453e+14 0.0075085 0.00537675 5.42137e+07 3.45001e+09 11.5 0.083584
0.5 41 0.178387 22.2189 486.522 16.3228 5.89607 0.186794 2.20725e+14 0.0075045 0.00539475 5.89063e+07 3.45001e+09 11.5 0.0875232
0.5 42 0.186794 22.1463 478.452 16.2495 5.89684 0.195598 2.19966e+14 0.00750032 0.00541304 6.39662e+07 3.45001e+09 11.5 0.0916481
0.5 43 0.195598 22.0707 470.248 16.173 5.89767 0.204816 2.19174e+14 0.0074959 0.00543162 6.94192e+07 3.45001e+09 11.5 0.0959673
0.5 44 0.204816 21.992 461.92 16.0935 5.89854 0.214469 2.18347e+14 0.00749125 0.00545047 7.52924e+07 3.45001e+09 11.5 0.10049
0.5 45 0.214469 21.9101 453.469 16.0106 5.89945 0.224576 2.17486e+14 0.00748638 0.00546958 8.16144e+07 3.45001e+09 11.5 0.105226
0.5 46 0.224576 21.8248 444.901 15.9244 5.90043 0.23516 2.16587e+14 0.00748124 0.00548895 8.84153e+07 3.45001e+09 11.5 0.110185
0.5 47 0.23516 21.7361 436.223 15.8346 5.90146 0.246243 2.1565e+14 0.00747585 0.00550854 9.5727e+07 3.45001e+09 11.5 0.115378
0.5 48 0.246243 21.6439 427.441 15.7413 5.90256 0.257848 2.14674e+14 0.00747016 0.00552836 1.03583e+08 3.45001e+09 11.5 0.120816
0.5 49 0.257848 21.5479 418.56 15.6442 5.90372 0.27 2.13656e+14 0.00746419 0.00554838 1.12017e+08 3.45001e+09 11.5 0.12651
0.5 50 0.27 21.4483 409.589 15.5433 5.90495 0.282725 2.12597e+14 0.0074579 0.0055686 1.21067e+08 3.45001e+09 11.5 0.132472
0.5 51 0.282725 21.3447 400.532 15.4385 5.90624 0.296049 2.11493e+14 0.00745131 0.00558899 1.30771e+08 3.45001e+09 11.5 0.138715
0.5 52 0.296049 21.2372 391.399 15.3296 5.90762 0.310001 2.10343e+14 0.00744435 0.00560953 1.41169e+08 3.45001e+09 11.5 0.145252
0.5 53 0.310001 21.1256 382.197 15.2165 5.90906 0.324611 2.09147e+14 0.00743706 0.00563022 1.52301e+08 3.45001e+09 11.5 0.152098
0.5 54 0.324611 21.0098 372.934 15.0992 5.91061 0.33991 2.07902e+14 0.00742937 0.00565103 1.64212e+08 3.45001e+09 11.5 0.159266
0.5 55 0.33991 20.8896 363.619 14.9774 5.91223 0.355929 2.06608e+14 0.00742131 0.00567193 1.76946e+08 3.45001e+09 11.5 0.166772
0.5 56 0.355929 20.7651 354.258 14.8512 5.91395 0.372704 2.05261e+14 0.00741282 0.00569292 1.90548e+08 3.45001e+09 11.5 0.174632
0.5 57 0.372704 20.6361 344.863 14.7203 5.91576 0.390269 2.03862e+14 0.00740391 0.00571396 2.05068e+08 3.45001e+09 11.5 0.182862
0.5 58 0.390269 20.5024 335.442 14.5848 5.91765 0.408662 2.02408e+14 0.00739456 0.00573503 2.20553e+08 3.45001e+09 11.5 0.19148
0.5 59 0.408662 20.3641 326.004 14.4444 5.91967 0.427921 2.00897e+14 0.00738472 0.00575611 2.37055e+08 3.45001e+09 11.5 0.200504
0.5 60 0.427921 20.221 316.56 14.2992 5.92179 0.448088 1.99329e+14 0.0073744 0.00577717 2.54625e+08 3.45001e+09 11.5 0.209954
0.5 61 0.448088 20.073 307.119 14.149 5.92401 0.469206 1.97702e+14 0.00736358 0.00579817 2.73315e+08 3.45001e+09 11.5 0.219848
0.5 62 0.469206 19.9201 297.691 13.9938 5.92636 0.491319 1.96014e+14 0.00735222 0.0058191 2.93179e+08 3.45001e+09 11.5 0.23021
0.5 63 0.491319 19.7622 288.286 13.8334 5.92881 0.514474 1.94263e+14 0.0073403 0.00583992 3.14272e+08 3.45001e+09 11.5 0.241059
0.5 64 0.514474 19.5993 278.915 13.6679 5.93141 0.538721 1.9245e+14 0.00732778 0.0058606 3.36647e+08 3.45001e+09 11.5 0.25242
0.5 65 0.538721 19.4313 269.588 13.4971 5.93415 0.56411 1.90571e+14 0.00731464 0.0058811 3.60362e+08 3.45001e+09 11.5 0.264316
0.5 66 0.56411 19.2581 260.316 13.3211 5.93704 0.590696 1.88626e+14 0.00730083 0.00590139 3.85469e+08 3.45001e+09 11.5 0.276773
0.5 67 0.590696 19.0798 251.109 13.1398 5.94007 0.618534 1.86614e+14 0.00728636 0.00592143 4.12026e+08 3.45001e+09 11.5 0.289817
0.5 68 0.618534 18.8964 241.977 12.9531 5.94325 0.647685 1.84534e+14 0.0072712 0.00594119 4.40085e+08 3.45001e+09 11.5 0.303475
0.5 69 0.647685 18.7078 232.932 12.7612 5.94657 0.678209 1.82385e+14 0.00725534 0.00596063 4.69702e+08 3.45001e+09 11.5 0.317778
0.5 70 0.678209 18.5141 223.982 12.5641 5.95003 0.710172 1.80166e+14 0.00723874 0.00597971 5.00928e+08 3.45001e+09 11.5 0.332754
0.5 71 0.710172 18.3153 215.139 12.3617 5.95362 0.743642 1.77877e+14 0.00722143 0.00599837 5.33815e+08 3.45001e+09 11.5 0.348436
0.5 72 0.743642 18.1114 206.411 12.1541 5.95734 0.778689 1.75516e+14 0.00720338 0.0060166 5.68412e+08 3.45001e+09 11.5 0.364858
0.5 73 0.778689 17.9026 197.809 11.9414 5.96119 0.815387 1.73085e+14 0.00718454 0.00603433 6.04766e+08 3.45001e+09 11.5 0.382053
0.5 74 0.815387 17.6888 189.341 11.7236 5.96519 0.853815 1.70582e+14 0.00716488 0.00605154 6.42921e+08 3.45001e+09 11.5 0.400058
0.5 75 0.853815 17.4704 181.017 11.501 5.96932 0.894054 1.68008e+14 0.00714441 0.00606818 6.82918e+08 3.45001e+09 11.5 0.418913
0.5 76 0.894054 17.2472 172.846 11.2737 5.97355 0.936189 1.65363e+14 0.00712315 0.0060842 7.24794e+08 3.45001e+09 11.5 0.438655
0.5 77 0.936189 17.0196 164.835 11.0417 5.97786 0.980311 1.62648e+14 0.0071011 0.00609956 7.68582e+08 3.45001e+09 11.5 0.459329
0.5 78 0.980311 16.7875 156.991 10.8053 5.98221 1.02651 1.59863e+14 0.00707829 0.0061142 8.1431e+08 3.45001e+09 11.5 0.480976
0.5 79 1.02651 16.5513 149.322 10.5647 5.98661 1.07489 1.5701e+14 0.00705469 0.0061281 8.62001e+08 3.45001e+09 11.5 0.503644
0.5 80 1.07489 16.3111 141.836 10.3201 5.99103 1.12555 1.5409e+14 0.00703032 0.00614119 9.1167e+08 3.45001e+09 11.5 0.52738
0.5 81 1.12555 16.0672 134.537 10.0718 5.99541 1.17859 1.51104e+14 0.00700525 0.00615344 9.6333e+08 3.45001e+09 11.5 0.552234
0.5 82 1.17859 15.8196 127.431 9.81988 5.99969 1.23414 1.48054e+14 0.00697953 0.00616479 1.01698e+09 3.45001e+09 11.5 0.57826
0.5 83 1.23414 15.5686 120.524 9.56478 6.00382 1.2923 1.44943e+14 0.0069532 0.00617519 1.07262e+09 3.45001e+09 11.5 0.605513
0.5 84 1.2923 15.3145 113.82 9.30676 6.00776 1.35321 1.41773e+14 0.00692631 0.00618459 1.13023e+09 3.45001e+09 11.5 0.63405
0.5 85 1.35321 15.0575 107.322 9.04609 6.01141 1.41698 1.38545e+14 0.00689898 0.00619292 1.1898e+09 3.45001e+09 11.5 0.663932
0.5 86 1.41698 14.7978 101.033 8.78311 6.0147 1.48376 1.35263e+14 0.00687125 0.00620012 1.25128e+09 3.45001e+09 11.5 0.695222
0.5 87 1.48376 14.5357 94.9559 8.51812 6.01754 1.55369 1.3193e+14 0.00684325 0.00620606 1.31465e+09 3.45001e+09 11.5 0.727987
0.5 88 1.55369 14.2713 89.0906 8.25145 6.01982 1.62691 1.28548e+14 0.00681509 0.0062106 1.37983e+09 3.45001e+09 11.5 0.762296
0.5 89 1.62691 14.0049 83.4388 7.98342 6.02144 1.70358 1.2512e+14 0.00678688 0.00621361 1.44677e+09 3.45001e+09 11.5 0.798221
0.5 90 1.70358 13.7366 78.0011 7.71435 6.02228 1.78387 1.2165e+14 0.00675876 0.00621495 1.51538e+09 3.45001e+09 11.5 0.83584
